frame,episode,reward,actor_loss,qf_loss,vf_loss,alpha_loss
17400,87,-127.77014656693737,-0.2517380714416504,133.42967224121094,2.3943350315093994,0.22571852803230286
17600,88,-126.91941577685114,0.7233759760856628,5.9434332847595215,1.8323793411254883,0.1612720638513565
17600,88,-126.7104611688788,0.8892661333084106,7.982853412628174,2.211251735687256,0.17870953679084778
17800,89,-128.12157278438494,0.02249111980199814,13.440620422363281,1.5024923086166382,0.17552274465560913
17800,89,-127.37598585888067,-0.5080035328865051,107.40498352050781,2.18802547454834,0.13105466961860657
18000,90,-1149.3491820077265,-1.3620887994766235,4.996395587921143,2.8454108238220215,0.15439468622207642
18000,90,-128.08558713555473,-1.386807918548584,6.37442684173584,4.34433650970459,0.13626283407211304
18200,91,-1028.8681449741298,-1.0521684885025024,9.087535858154297,2.4239721298217773,0.1291675716638565
18200,91,-126.44849370586819,-0.456527978181839,8.691437721252441,2.272304058074951,0.13713248074054718
18400,92,-125.56495817862003,-0.12076733261346817,7.516783237457275,1.3097106218338013,0.10619737207889557
18400,92,-127.0384717008314,0.08828622847795486,7.24708366394043,1.7847671508789062,0.08760558068752289
18600,93,-255.97960103383977,-0.5483426451683044,7.538224697113037,1.477482795715332,0.15624141693115234
18600,93,-127.1353276849067,-0.8020383715629578,5.475002288818359,3.4375479221343994,0.12261944264173508
18800,94,-522.9112609044654,0.9088907837867737,6.445443153381348,3.064009428024292,0.12903551757335663
18800,94,-128.11532483807684,-0.12451371550559998,8.112228393554688,2.244960308074951,0.09830076992511749
19000,95,-388.9190925183689,-0.20544031262397766,8.557003021240234,2.1064841747283936,0.1143047958612442
19000,95,-387.1689786764514,0.22414498031139374,4.929722785949707,2.162177085876465,0.12139113992452621
19200,96,-1000.6181241284613,-0.45028117299079895,7.745651721954346,4.2117133140563965,0.07044073939323425
19200,96,-650.3498002669139,-0.7372375726699829,7.100263595581055,2.0461556911468506,0.0951852798461914
19400,97,-126.76661976593853,-0.22305640578269958,8.526508331298828,2.981454372406006,0.0909392312169075
19400,97,-390.9561910890025,-0.5107451677322388,6.962650299072266,2.818962574005127,0.08628074079751968
19600,98,-1170.5064921650146,2.3815619945526123,362.0171813964844,9.169519424438477,0.11910104751586914
19600,98,-256.4171096936723,0.29114434123039246,374.314697265625,1.5415301322937012,0.132466658949852
19800,99,-925.8522656811264,0.5674518942832947,13.231050491333008,4.025059223175049,0.06985066831111908
19800,99,-126.43333219443765,0.7140094637870789,17.719696044921875,2.3155133724212646,0.06559548527002335
20000,100,-127.85835765529076,-0.32060131430625916,146.1954345703125,3.050389051437378,0.03880513831973076
20000,100,-126.60465085194602,-0.8051468133926392,113.86672973632812,2.258561611175537,0.0542990081012249
20200,101,-1068.7431891313188,0.2958630919456482,215.0684051513672,2.192776679992676,0.07250579446554184
20200,101,-255.03736270561484,-0.13633231818675995,240.71463012695312,2.1127524375915527,0.0871085450053215
20400,102,-1048.9174551600897,0.6118320226669312,8.945999145507812,2.8740715980529785,0.04796743392944336
20400,102,-126.41333149446912,0.3920963406562805,9.706310272216797,2.454012632369995,0.07553652673959732
20600,103,-928.9935622905559,0.25193771719932556,10.072404861450195,4.455107688903809,0.05703345313668251
20600,103,-128.2094131226654,-0.19258153438568115,5.489327430725098,1.4993886947631836,0.0771411657333374
20800,104,-916.638875540689,-2.0172200202941895,223.79327392578125,7.1130218505859375,0.06600231677293777
20800,104,-126.08928075936876,-1.9409562349319458,34.825340270996094,6.903676986694336,0.0749281793832779
21000,105,-645.2824573731941,-0.5129154324531555,12.85895824432373,3.2149932384490967,0.05423145741224289
21000,105,-126.73021931780686,-0.10926435142755508,19.08945083618164,7.1532416343688965,0.052305299788713455
21200,106,-256.02182327001816,0.7721940279006958,8.811087608337402,6.096100807189941,0.039796873927116394
21200,106,-126.79226213165475,1.1765162944793701,8.372720718383789,3.501270294189453,0.026232251897454262
21400,107,-644.329935822098,-1.4523813724517822,14.296318054199219,7.571703910827637,0.030167778953909874
21400,107,-255.4711287821561,-0.581971287727356,10.22984790802002,2.5915346145629883,0.056204430758953094
21600,108,-127.34781473050293,0.4473094046115875,9.572908401489258,2.757758140563965,0.050216756761074066
21600,108,-126.34110429248176,-0.21327567100524902,9.424274444580078,3.034440279006958,0.05839914083480835
21800,109,-126.42130202279371,1.3171718120574951,9.326354026794434,4.4053802490234375,0.02204296551644802
21800,109,-127.10111756324842,0.18524989485740662,9.815191268920898,2.0469141006469727,0.03333576023578644
22000,110,-257.12195193910543,1.2011969089508057,582.45751953125,4.498851299285889,0.01648278534412384
22000,110,-387.9376407727544,0.8401957750320435,376.810546875,3.478684186935425,0.023357272148132324
22200,111,-126.30691556830983,-0.2947908341884613,8.210445404052734,3.3689589500427246,0.019767021760344505
22200,111,-126.60569171597943,-1.5111031532287598,9.781417846679688,4.4234161376953125,0.04489227384328842
22400,112,-125.86680615524915,0.3938177525997162,188.73475646972656,3.847102642059326,0.02105865254998207
22400,112,-125.82750979668546,-0.3765271008014679,223.8834991455078,1.8822216987609863,0.04405476525425911
22600,113,-125.38386197652903,0.34731703996658325,10.659244537353516,5.977504730224609,0.03316456079483032
22600,113,-126.68229146740988,0.07361617684364319,10.179269790649414,1.8375946283340454,0.025968266651034355
22800,114,-125.8230976946338,-0.6839001178741455,58.323402404785156,4.319687366485596,0.006014806218445301
22800,114,-127.392360827194,-1.080322027206421,172.71868896484375,6.541911602020264,0.022995028644800186
23000,115,-125.14702434370238,0.08004973828792572,258.0091552734375,3.1080613136291504,0.016027837991714478
23000,115,-125.80553555482774,1.341134786605835,256.10870361328125,5.273313045501709,0.015741940587759018
23200,116,-125.05013258054477,1.0690467357635498,10.633855819702148,4.57266902923584,0.026104897260665894
23200,116,-126.11399337311381,0.5641417503356934,8.946807861328125,3.542811155319214,0.0309113971889019
23400,117,-126.5694873818661,-0.8726557493209839,12.313297271728516,3.825477361679077,0.03209568187594414
23400,117,-127.18853405641221,-0.012479742988944054,16.58592414855957,2.0802388191223145,0.020282099023461342
23600,118,-126.9165729670516,0.9119585752487183,11.62687873840332,4.090335369110107,0.010282337665557861
23600,118,-127.13616183982472,0.3465854823589325,10.479506492614746,2.5236194133758545,0.018931906670331955
23800,119,-126.62592248878583,0.5698444843292236,252.4400634765625,2.76318621635437,0.011310916393995285
23800,119,-127.12791525737956,-0.7894452214241028,324.779052734375,2.081751823425293,0.0019050375558435917
24000,120,-126.64676486895733,0.16972094774246216,17.14043426513672,3.3411452770233154,0.01888432726264
24000,120,-127.35260645183249,-0.2190665602684021,10.952638626098633,2.4472689628601074,0.014747757464647293
24200,121,-126.20617649615406,-1.7137906551361084,260.81866455078125,8.19527816772461,0.017808301374316216
24200,121,-126.92366914119695,0.05286010354757309,56.71400451660156,3.942699432373047,0.000921174418181181
24400,122,-126.0807909164305,-0.9830631613731384,13.403050422668457,4.986718654632568,-0.008136478252708912
24400,122,-126.19598349633588,-0.1022498831152916,8.549515724182129,2.3086767196655273,0.002570908050984144
24600,123,-126.71817570778663,-0.21995419263839722,401.33074951171875,2.8685665130615234,0.008982157334685326
24600,123,-126.90166058813611,-0.07841244339942932,248.3295135498047,2.54817533493042,-0.014091964811086655
24800,124,-126.26596067311525,0.06885945796966553,14.844330787658691,2.432372808456421,0.017280982807278633
24800,124,-126.29510861714738,-0.9746747016906738,23.380821228027344,3.3966474533081055,0.005645616911351681
25000,125,-127.08559762579418,-0.294294536113739,18.07998275756836,4.862024307250977,0.018959777429699898
25000,125,-127.35422705158739,-0.08993583172559738,22.39676284790039,1.829433560371399,0.0031523776706308126
25200,126,-125.94042308749697,-0.46483591198921204,9.691142082214355,2.094120979309082,0.012294446118175983
25200,126,-126.84113863956307,-0.39097025990486145,12.499281883239746,4.625393390655518,0.007045830599963665
25400,127,-126.18690962621169,-0.6281241774559021,286.8441162109375,6.098873615264893,-0.0006397892720997334
25400,127,-126.60211408075844,0.2986717224121094,145.5430908203125,2.9646077156066895,0.010629259049892426
25600,128,-126.6575659782851,-2.677795171737671,11.856792449951172,10.072022438049316,0.021743670105934143
25600,128,-127.54000934410544,-0.8574020266532898,17.077224731445312,4.058614730834961,0.0008676230791024864
25800,129,-126.61904456956647,-0.26650333404541016,118.7829360961914,7.325242042541504,0.018899109214544296
25800,129,-127.15527475206028,-1.0782191753387451,441.1444091796875,21.987749099731445,0.012746341526508331
26000,130,-126.2984440950835,-1.6646846532821655,342.0334167480469,11.382610321044922,0.0042211273685097694
26000,130,-126.55746828495941,0.22936305403709412,59.76448059082031,5.738566875457764,0.00980522483587265
26200,131,-126.46966272993446,-1.7208027839660645,20.983776092529297,6.1919074058532715,0.003721838817000389
26200,131,-127.4338551573007,-3.6036105155944824,15.336309432983398,16.67250633239746,0.0048745665699243546
26400,132,-126.18140753067458,0.2947973906993866,8.63409423828125,3.5767054557800293,0.011631514877080917
26400,132,-125.73085343071475,0.9026305079460144,19.324085235595703,2.98694109916687,0.02124742791056633
26600,133,-125.99389578127847,-0.16816923022270203,13.172958374023438,2.8173367977142334,0.01505196187645197
26600,133,-126.04571315322238,0.2525545656681061,13.327789306640625,4.015016555786133,-0.007087770849466324
26800,134,-126.5147228134571,-0.09580716490745544,567.552490234375,2.9147915840148926,-0.00036743772216141224
26800,134,-126.15393728520773,1.9188181161880493,631.44140625,7.595132827758789,-0.0027857215609401464
27000,135,-126.0281432692227,-1.1055620908737183,17.846593856811523,4.421699047088623,0.003225873690098524
27000,135,-126.32119759930917,-1.1968367099761963,17.391357421875,6.1142354011535645,-0.0001998117659240961
27200,136,-126.011075562342,-0.6607899069786072,20.711711883544922,4.611245155334473,0.004762109834700823
27200,136,-126.16638869952843,-0.9663896560668945,14.217493057250977,3.8163113594055176,-0.0057025086134672165
27400,137,-125.87635481420253,-1.188053846359253,19.53215789794922,10.878839492797852,0.018064938485622406
27400,137,-126.06875919622594,-1.1362407207489014,13.206005096435547,4.355960845947266,0.004433034919202328
27600,138,-126.02269485897116,-0.5080002546310425,20.31064224243164,9.418018341064453,-0.021068187430500984
27600,138,-126.93363916513503,1.4106069803237915,25.40814781188965,5.19099760055542,0.002378130331635475
27800,139,-126.02296611437917,2.08235239982605,18.665874481201172,9.23549747467041,-0.00866780336946249
27800,139,-125.82153924037142,2.0266008377075195,28.149417877197266,6.895944118499756,-0.015299074351787567
28000,140,-125.80204595928733,0.10159788280725479,25.82379150390625,3.5072431564331055,0.009350194595754147
28000,140,-126.09266903344086,1.310520887374878,11.997727394104004,5.816836357116699,-0.0016772684175521135
28200,141,-125.99534877562498,0.9758278727531433,11.359201431274414,4.419066429138184,-0.011321698315441608
28200,141,-126.15745746751855,0.7135604619979858,10.060628890991211,4.325303554534912,-0.01796812377870083
28400,142,-125.02294891348541,1.8058615922927856,13.817224502563477,12.285544395446777,-0.004765062127262354
28400,142,-125.99788423092282,2.4372146129608154,18.662025451660156,9.640767097473145,-0.010344551876187325
28600,143,-124.82098079757185,-0.5690192580223083,537.360595703125,4.318334579467773,-0.0009915546979755163
28600,143,-126.24310631477391,-0.19137033820152283,553.8497314453125,2.948143482208252,0.0017562947468832135
28800,144,-125.13591053743404,1.3000187873840332,312.31378173828125,11.071249008178711,-0.007430134806782007
28800,144,-125.72538264255691,1.1708920001983643,381.31982421875,5.2812042236328125,0.012122650630772114
29000,145,-125.43681508534479,-2.3086836338043213,303.462646484375,10.041909217834473,-0.00993114709854126
29000,145,-125.87307014168027,-0.813612163066864,448.974853515625,3.9636390209198,0.0014084565918892622
29200,146,-124.98760002197501,0.8594877123832703,11.819765090942383,2.9198951721191406,-0.014423990622162819
29200,146,-126.10622420672213,0.4508800804615021,16.984447479248047,3.2668673992156982,-0.0024432456120848656
29400,147,-125.03030709654908,-0.06976428627967834,18.614395141601562,3.542890787124634,-0.01195478904992342
29400,147,-125.43544721450621,-1.384460687637329,21.068660736083984,5.8020477294921875,0.0007005211664363742
29600,148,-125.53082168095908,2.2637083530426025,317.4691162109375,12.193018913269043,-0.004849920514971018
29600,148,-125.26447675314937,1.4183732271194458,85.55353546142578,6.843295574188232,-0.002654501236975193
29800,149,-125.07359794013267,-1.920013189315796,706.0263061523438,17.54444694519043,0.0012622301001101732
29800,149,-125.59604018252851,-1.065058708190918,794.6962280273438,4.376536846160889,-0.017529940232634544
30000,150,-125.82744261792654,0.13889549672603607,17.933818817138672,6.7264180183410645,-0.013616076670587063
30000,150,-126.05377866297032,1.9163637161254883,10.298125267028809,6.7108635902404785,-0.000212585786357522
30200,151,-125.17295907825127,0.1199290081858635,23.51754379272461,8.01480770111084,0.0014290818944573402
30200,151,-125.86086028359101,0.7485693693161011,35.65081787109375,4.129278659820557,-0.0026388876140117645
30400,152,-124.93526523598054,0.5581158995628357,22.407100677490234,6.157466411590576,-0.015052204951643944
30400,152,-125.53154314865857,1.6977050304412842,16.907135009765625,6.264382839202881,-0.0037603594828397036
30600,153,-125.07539300015975,1.1541742086410522,20.255840301513672,4.789412498474121,0.014176666736602783
30600,153,-125.2054241414409,-0.29641813039779663,14.385271072387695,2.9124748706817627,0.005759238265454769
30800,154,-125.56148623724128,0.18436092138290405,19.64508819580078,3.5020923614501953,0.011175883933901787
30800,154,-126.21162038565357,-0.5290985703468323,33.818241119384766,4.851655960083008,0.0075313313864171505
31000,155,-125.04975259260752,-0.391985148191452,25.474964141845703,9.034632682800293,0.005051544867455959
31000,155,-125.49540572652899,0.9088137149810791,14.294761657714844,5.073273181915283,0.015325677581131458
31200,156,-125.13794975993889,-1.464533805847168,17.620651245117188,6.692378044128418,0.005813869647681713
31200,156,-125.51658453875567,-0.7431820034980774,19.251220703125,3.9139914512634277,-0.013953480869531631
31400,157,-124.92882288614071,0.5208854079246521,18.518827438354492,5.4934186935424805,0.009662872180342674
31400,157,-125.2629824830907,0.9175620079040527,11.715581893920898,5.964771270751953,0.012017241679131985
31600,158,-124.9091738017832,0.914863109588623,14.50167465209961,6.98693323135376,-0.0066145979799330235
31600,158,-125.49545815589637,0.055841609835624695,19.553075790405273,9.97856330871582,0.007155722007155418
31800,159,-125.13598465991781,-1.6084041595458984,12.230501174926758,5.603665828704834,-0.010464563965797424
31800,159,-125.4519297793385,-0.9375035166740417,26.029088973999023,5.249308109283447,0.009735054336488247
32000,160,-124.99057034139359,0.11942661553621292,17.219844818115234,5.169022083282471,-0.01616586744785309
32000,160,-125.73386832271862,-0.0305137038230896,9.257158279418945,3.4829373359680176,-0.003934113308787346
32200,161,-125.04498095147483,1.1662415266036987,18.40839958190918,9.340424537658691,0.007036460097879171
32200,161,-125.72441146372493,1.6129099130630493,12.729551315307617,5.081838130950928,0.0027936450205743313
32400,162,-125.25285359379708,-0.8573157787322998,22.751235961914062,4.409152984619141,-4.05148311983794e-05
32400,162,-125.10826725698949,1.2513716220855713,20.131454467773438,7.772871971130371,-0.015472974628210068
32600,163,-125.04490888468833,-0.5493055582046509,13.632633209228516,6.910947799682617,-0.0038103018887341022
32600,163,-125.10723397655956,-1.6939654350280762,21.140308380126953,4.872562885284424,0.009396824985742569
32800,164,-125.26285323905415,1.6574513912200928,23.209941864013672,8.367488861083984,0.004122838377952576
32800,164,-125.2722758734845,-0.039481908082962036,15.013809204101562,3.1025800704956055,0.0010789372026920319
33000,165,-124.940848070601,1.0393129587173462,13.231855392456055,6.6544413566589355,-0.011900237761437893
33000,165,-125.27153670366015,0.9365910291671753,12.123457908630371,7.71565055847168,0.0055423942394554615
33200,166,-124.93437030116674,0.4967688024044037,12.193145751953125,5.727053165435791,0.0008562067523598671
33200,166,-124.62485320178631,-1.580415964126587,13.379904747009277,5.41127347946167,-0.020290587097406387
33400,167,-124.81649750406672,-0.9418416023254395,21.43064308166504,3.3279645442962646,0.004058087710291147
33400,167,-124.82113354857387,0.09748119115829468,36.54026412963867,3.0868079662323,-0.0009936891729012132
33600,168,-125.13286316660755,-0.171460822224617,635.8253173828125,8.128478050231934,0.004694245755672455
33600,168,-125.34213438079959,1.7201162576675415,848.4553833007812,9.076242446899414,0.0025518047623336315
33800,169,-125.00115909628434,0.461849182844162,23.052352905273438,6.760878562927246,0.0012441629078239202
33800,169,-125.87570141188543,-1.4873307943344116,22.744304656982422,7.954621315002441,-0.0013595604104921222
34000,170,-125.17941516027788,0.3777100443840027,300.3214416503906,3.3426687717437744,-0.006886552553623915
34000,170,-125.09362733694815,0.3588569462299347,384.08123779296875,3.901252031326294,0.00013651710469275713
34200,171,-125.2290598486051,-0.029077477753162384,14.564718246459961,4.651691913604736,0.0004505362594500184
34200,171,-125.25579218862352,-1.0082032680511475,16.155662536621094,8.243535995483398,0.009443143382668495
34400,172,-124.8156339906004,0.017190245911478996,13.766057968139648,2.9489188194274902,-0.001897083013318479
34400,172,-125.42171884044204,-0.08589459955692291,16.946809768676758,5.191250324249268,0.0037452070973813534
34600,173,-124.60716059486282,-1.0166282653808594,16.810775756835938,4.498776435852051,-0.008422245271503925
34600,173,-124.60081147887547,-1.1925886869430542,14.495698928833008,4.69249153137207,-0.013829073868691921
34800,174,-124.7382340264395,-1.0082346200942993,1398.002197265625,5.065915107727051,0.007482361979782581
34800,174,-125.55680513420309,-0.9515285491943359,1284.74462890625,5.0577874183654785,0.0069814114831388
35000,175,-124.67135284196424,-0.8697242140769958,16.202739715576172,6.345992088317871,0.0011967518366873264
35000,175,-124.88898031629641,-0.6290733814239502,17.070751190185547,4.404467582702637,0.0014591232175007463
35200,176,-124.4176302248155,-1.293541431427002,16.931869506835938,6.679656982421875,-0.010484877042472363
35200,176,-124.69680674419517,0.9516983032226562,16.785503387451172,5.237725257873535,-0.0006605212111026049
35400,177,-124.58538718496898,-0.6722213625907898,19.251781463623047,4.555943489074707,0.009252982214093208
35400,177,-124.97657674484947,0.5500787496566772,17.51309585571289,5.4815449714660645,0.0010560887167230248
35600,178,-125.30298666190181,-0.9017014503479004,454.3331298828125,4.369935035705566,0.016317352652549744
35600,178,-125.33917127721877,0.31441324949264526,430.4149169921875,10.667350769042969,-0.006267429795116186
35800,179,-124.7333972658101,-0.12363937497138977,19.12950897216797,3.6638383865356445,0.02636854723095894
35800,179,-124.674374205878,-2.8599932193756104,23.03071403503418,15.112317085266113,0.01377381943166256
36000,180,-125.12544312499094,-0.4321921169757843,32.162864685058594,4.379427909851074,0.005454554222524166
36000,180,-125.24354604867814,-0.20237812399864197,32.43510437011719,5.154710292816162,-0.013058994896709919
36200,181,-125.17275575744029,0.5390692949295044,18.818187713623047,4.324502468109131,0.0019719453994184732
36200,181,-124.99437691001188,-1.288510799407959,19.031410217285156,7.168320178985596,0.0012974911369383335
36400,182,-124.82825379132208,-0.8503572940826416,22.20013999938965,6.923922061920166,-0.008779806084930897
36400,182,-124.57491299451947,-0.45619189739227295,17.837533950805664,2.170093536376953,0.00809213425964117
36600,183,-125.1546694339349,-0.08325888216495514,15.248437881469727,4.018560409545898,-0.005546279717236757
36600,183,-125.34444375251991,0.7220295667648315,11.863181114196777,3.5696141719818115,0.0019333825912326574
36800,184,-124.96035027435404,-0.8558599352836609,21.082199096679688,5.242755889892578,-0.0068999966606497765
36800,184,-124.70935526793998,-2.1605024337768555,29.165071487426758,10.330015182495117,-0.013953250832855701
37000,185,-124.70445473768284,0.6032541394233704,16.360342025756836,3.7961394786834717,-0.0012643799418583512
37000,185,-124.54924260612518,0.5642206072807312,22.0093936920166,5.851727485656738,-0.008851919323205948
37200,186,-124.70958760378585,1.210867166519165,406.8140869140625,4.588760852813721,0.004434757400304079
37200,186,-124.64036523187342,1.5647318363189697,80.49212646484375,6.497783184051514,0.0010908647673204541
37400,187,-124.76364945740913,0.19596712291240692,26.351730346679688,6.379707336425781,-0.008102432824671268
37400,187,-124.60478219119736,-1.3971831798553467,17.25341033935547,4.943397045135498,-0.012462644837796688
37600,188,-125.4855898950477,0.5661298036575317,20.99434471130371,5.749855041503906,-0.0166472215205431
37600,188,-125.08315676089104,-0.6625003814697266,12.465859413146973,3.9428229331970215,-0.0030256486497819424
37800,189,-124.789863806563,-1.638318657875061,30.800098419189453,12.701637268066406,-0.010929770767688751
37800,189,-124.60421606277836,-0.5048732757568359,26.08877182006836,3.6116201877593994,-0.01681922934949398
38000,190,-124.77513172974021,-0.054827168583869934,24.21852684020996,4.676817893981934,-0.014386562630534172
38000,190,-124.77073135884584,-0.43488550186157227,16.477256774902344,4.669918060302734,-0.00288950651884079
38200,191,-124.93631058655582,1.2814475297927856,16.148086547851562,4.881333827972412,-0.008434342220425606
38200,191,-125.21315799719139,1.3162542581558228,12.299579620361328,3.848153591156006,0.00857497937977314
38400,192,-125.32847194665298,-0.5655521750450134,24.187088012695312,5.666632652282715,-0.0053510102443397045
38400,192,-125.46600560548904,-1.9158332347869873,22.642711639404297,10.013957977294922,0.005355330649763346
38600,193,-125.05023284956192,-1.942925214767456,578.806396484375,10.191689491271973,-0.00837103184312582
