episode,reward,actor_loss,critic_loss
164,-129.61817460729876,6.739375209808349,0.15788058694452048
165,-129.24542181927245,8.253731155395508,0.1165015259757638
166,-130.55001922316805,8.154699039459228,0.0903308680281043
167,-130.35925133938395,7.623213768005371,0.3047315336763859
168,-132.28825547832008,8.75884289741516,0.24731053560972213
169,-133.7304502988153,6.68794355392456,0.05237006265670061
170,-134.4992836947481,7.720203304290772,0.18253397541120647
171,-131.18987911361742,7.348987007141114,0.13692460767924786
172,-131.98250023980668,6.876582336425781,0.16431775772944093
173,-130.28088935686964,7.747810173034668,0.09867939641699194
174,-130.62469995127873,6.312096452713012,0.22228049468249084
175,-129.92693572322446,8.108556175231934,0.15121445078402757
176,-130.551966504541,10.114211177825927,0.17901520542800425
177,-131.30072240355165,8.099413585662841,0.10830674562603235
178,-129.73576202756763,6.831793022155762,0.06346479160711169
179,-130.0344417915102,5.758350896835327,0.0951254079118371
180,-129.3797929419555,8.79697265625,0.2533255096524954
181,-130.1053110123926,4.822383570671081,0.25330157708376644
182,-130.5571839665757,7.220648193359375,0.21794949769973754
183,-129.61776690997831,7.90023627281189,0.206733837723732
184,-130.64617930929654,8.338971138000488,0.07987829893827439
185,-128.5907559972663,7.175669264793396,0.14052236061543227
186,-130.2088429252788,6.899686431884765,0.1303721886128187
187,-129.4078955748964,5.862584638595581,0.04602840170264244
188,-129.24185600458563,7.847542572021484,0.16428441256284715
189,-129.09978457191315,4.727443075180053,0.04520243611186743
190,-130.84657170757256,8.07585334777832,0.1199837839230895
191,-129.13709639372658,8.209341621398925,0.08279157355427742
192,-129.64979809665502,7.532979965209961,0.14052629992365837
193,-128.67824041717938,6.948336362838745,0.15767623465508224
194,-129.5067514188232,7.354476642608643,0.13969475030899048
195,-128.78136754516512,6.186221265792847,0.10819081552326679
196,-129.20499565485264,7.412764835357666,0.27689433209598063
197,-131.58854309012796,8.404274845123291,0.07453798800706864
198,-129.1083978582372,7.151755666732788,0.30735422670841217
199,-128.7375381257301,7.935881423950195,0.168106746673584
200,-129.25345060596217,8.559730434417725,0.1464282087981701
201,-129.27117156866453,6.5263713836669925,0.08733814992010594
202,-129.17608479877,9.009471321105957,0.0598256922326982
203,-129.88522958882024,7.374288749694824,0.16242816410958766
204,-128.85834717266258,6.444959831237793,0.0731292936950922
205,-129.2845948966917,8.029645252227784,0.13838386246934534
206,-129.18383899098237,7.40049180984497,0.11105001447722315
207,-129.08965488315056,5.792200088500977,0.14358902871608734
208,-129.3765527993794,6.566386318206787,0.1982745833694935
209,-129.21313728639535,6.919776535034179,0.14393934537656605
210,-129.01386526223655,6.16626501083374,0.1170332545414567
211,-129.19792269891053,7.493382740020752,0.05100634815171361
212,-128.99029424105078,5.024068927764892,0.11193568967282772
213,-129.68330091818765,7.152894306182861,0.11338703082874417
214,-129.1331358885221,6.060695624351501,0.12221807651221753
215,-128.64908273517904,6.067739868164063,0.22485943026840688
216,-128.87247892672085,7.65817699432373,0.17818814665079116
217,-128.79004680597788,7.327268600463867,0.11418309938162566
218,-128.8971240673982,6.611391258239746,0.10884771477431059
219,-129.05300399977713,6.697184991836548,0.02568726255558431
220,-129.37871287381495,4.903393650054932,0.09521938113030046
221,-129.34571266172605,7.422940349578857,0.15982809364795686
222,-129.77205000727685,6.408978843688965,0.13396020215004684
223,-129.77839764026294,6.444517993927002,0.1578316901344806
224,-129.7830953286463,6.964196825027466,0.08267012853175401
225,-130.71644577021672,8.434263324737548,0.06933011477813125
226,-130.00645575665132,5.469195699691772,0.04676882037892938
227,-130.25170627356783,7.144462823867798,0.40161503218114375
228,-130.88880886977105,8.86441011428833,0.08622406050562859
229,-131.29338583600074,8.408566761016846,0.16134418426081537
230,-130.16240184827612,6.379748439788818,0.09187720092013478
231,-130.05478884469753,6.044083499908448,0.11218698769807815
232,-133.99479950738973,5.925103425979614,0.09457165226340294
233,-129.39069443694552,7.842987680435181,0.07012119423598051
234,-131.18795303805516,9.025661277770997,0.041004376113414766
235,-130.89349686142762,7.9127726554870605,0.026245028339326383
236,-129.13789026159188,6.324043464660645,0.09412927152588964
237,-129.2799503140362,7.931674861907959,0.1868324100971222
238,-129.78335873957096,7.630983972549439,0.05646039680577815
239,-131.41604410612007,6.0254593849182125,0.05285646233242005
240,-132.76019131432798,8.135364151000976,0.10356205031275749
241,-131.22391012714672,4.872858715057373,0.12347607668489217
242,-129.27000098019386,8.781865692138672,0.0973849140573293
243,-130.38752002825154,4.692862939834595,0.13276884015649557
244,-129.90978147849992,6.633125686645508,0.04486920982599259
245,-129.64240314720598,8.3148907661438,0.10711122304201126
246,-129.65701007710763,5.8619499683380125,0.10009287353605031
247,-129.52857615216533,8.084573078155518,0.10389145612716674
248,-129.79330657805022,6.162166738510132,0.09251593360677361
249,-129.75619545938468,6.686082029342652,0.1150497304275632
250,-129.44128347584837,6.916017627716064,0.12904831897467375
251,-129.0341703269642,6.018405723571777,0.1141129850409925
252,-129.27792975763978,7.190138053894043,0.06463815215975047
253,-129.1809556384461,7.3374957084655765,0.06418854128569365
254,-129.10139797720728,6.7667686462402346,0.11684099212288857
255,-130.6886760861768,6.140045607089997,0.0778649895451963
256,-129.5506227480264,6.338628768920898,0.01777641847729683
257,-129.71417609993702,6.130569648742676,0.08640845210757106
258,-129.42603361438256,7.382600975036621,0.05660910382866859
259,-129.45845953674623,6.311683392524719,0.05552728921175003
260,-129.31836107964546,6.285222816467285,0.08151110387407243
261,-129.38612482878563,6.18755464553833,0.11935865692794323
262,-129.73786844582705,8.802802658081054,0.28345433101058004
263,-129.3628372055774,5.542611432075501,0.16065431162714958
264,-129.28990787797264,6.028464508056641,0.042029636166989806
265,-130.2467491173093,6.076361036300659,0.035430835001170634
266,-129.38494066118025,7.977266311645508,0.09387253727763892
267,-129.17093869085616,5.37705249786377,0.05049348762258887
268,-129.34579334872555,4.87935061454773,0.06380087584257126
269,-129.29714718427584,6.79683837890625,0.035161191155202685
270,-129.73944385138557,7.015048789978027,0.0335793936625123
271,-129.2129265712244,7.247011327743531,0.060105522722005846
272,-130.56574634980706,8.64286003112793,0.05410539419390261
273,-130.66647245138688,6.87424943447113,0.08275788240134715
274,-129.71988892061657,5.509368515014648,0.10040605803951622
275,-130.53630438599706,6.251832914352417,0.064319176832214
276,-132.5297928232797,5.9944721221923825,0.07236082721501588
277,-130.14534632628488,8.11359281539917,0.07970665730535983
278,-130.5416424720712,5.7228679895401005,0.042274352605454625
279,-129.676226319773,6.677627849578857,0.07910667732357979
280,-129.87620102216385,7.447343921661377,0.14599648054572753
281,-129.66347743448722,7.6524135112762455,0.08548139963531867
282,-130.09985396120524,6.19037971496582,0.06022218428552151
283,-129.63188603952713,5.4197773933410645,0.06071474626660347
284,-130.14081636869366,8.484627532958985,0.07923135347664356
285,-129.73417235222877,8.463695335388184,0.03777590598911047
286,-129.55239825155235,5.592631196975708,0.02755755321122706
287,-129.5658847108476,7.023583221435547,0.048400158435106276
288,-129.76663146446634,6.045492482185364,0.03825091696344316
289,-129.68192136095197,7.078892397880554,0.08360797166824341
290,-129.88946913378058,6.928170800209045,0.06481445613317191
291,-129.27367092013785,7.226293992996216,0.02697128667496145
292,-129.15374568560722,8.095604956150055,0.26181143783032895
293,-129.83956882104346,5.764054250717163,0.08471174417063594
294,-129.7537326209397,5.150844955444336,0.07657930301502347
295,-130.29116476046445,5.589552593231201,0.06162251846399158
296,-129.94818965181852,6.814710330963135,0.010093077551573515
297,-129.74373581242412,5.937934064865113,0.019900911417789758
298,-130.52624791949745,6.316669273376465,0.04972091902745888
299,-130.1206675076107,6.317166709899903,0.03159904405474663
300,-130.55493466549316,5.765757942199707,0.05908232051879168
301,-129.77783907485835,4.998835587501526,0.09254684261977672
302,-129.8402183538402,7.401711082458496,0.032974043115973475
303,-130.39409634322072,6.1380791664123535,0.1172321405261755
304,-130.54998192426834,6.2880706787109375,0.05798165746964514
305,-129.92264504767525,7.520940208435059,0.030970775149762632
306,-130.53605903999946,7.424443912506104,0.06286211751867085
307,-130.132792448439,7.015084600448608,0.04374804478138685
308,-130.58103496814093,9.147676086425781,0.04339257911778986
309,-130.39448076491973,4.533517193794251,0.03240877091884613
310,-130.53610904237792,5.746829032897949,0.032905893260613085
311,-130.982853271568,6.858673000335694,0.08126340713351965
312,-131.1999489773523,6.963208687305451,0.0626797282602638
313,-132.53386318286516,6.853574466705322,0.060581010300666094
314,-130.51171316041294,7.679102611541748,0.049075130559504035
315,-129.6892662971706,8.860565853118896,0.06132148588076234
316,-129.94667244898662,6.740623354911804,0.04278712309896946
317,-130.02494304666382,6.875401878356934,0.2420912368223071
318,-130.16759001437399,6.144745993614197,0.011675436422228814
319,-129.84347617674237,6.5021559715271,0.027583802049048246
320,-130.21429408046254,5.1844322204589846,0.03946672128513455
321,-130.15485170151783,7.3978500127792355,0.16343196406960486
322,-130.55283549718098,4.982324457168579,0.05839269715361297
323,-130.11831838111758,6.08042721748352,0.09701010528951884
324,-129.96257671363762,7.340775966644287,0.08748153354972601
325,-131.36309853296257,7.068952369689941,0.052849430171772835
326,-129.73227275196115,10.991464519500733,0.04893952049314976
327,-130.14770506107416,5.66512279510498,0.1434394521638751
328,-131.94626093556778,7.178443908691406,0.06672166064381599
329,-132.19584229305102,2.6667240977287294,0.05969470099080354
330,-131.02731443542805,6.685244369506836,0.051921786600723864
331,-131.0559938226493,5.411834669113159,0.061377723794430496
332,-130.63892237500175,4.643797314167022,0.04695059839868918
333,-130.76818202230834,5.981706070899963,0.08754801629111171
334,-132.02147842467954,7.023610401153564,0.03501706998795271
335,-131.0587340772746,5.3167821884155275,0.024299875507131218
336,-130.26076619909637,7.401400089263916,0.082341215480119
337,-129.78894827790333,8.098966026306153,0.06314186537638307
338,-130.6793731498752,11.41629409790039,0.16031764894723893
339,-130.3255693662309,5.5039448738098145,0.0663208234589547
340,-130.62215064720283,4.4616214513778685,0.07462071208283305
341,-129.43553693631665,5.834032726287842,0.020526432478800417
342,-129.44497228167884,6.556452083587646,0.0404349279589951
343,-130.81567050866073,4.852964448928833,0.051481555588543414
344,-130.16630427623625,8.584037399291992,0.07274754866957664
345,-129.89817522407785,8.981860256195068,0.06750307367183268
346,-130.90229164736115,5.549406409263611,0.042181224562227726
347,-130.6250685009297,4.780376195907593,0.02287584712030366
348,-130.52070760689875,4.768209409713745,0.07938126949593424
349,-131.03305310504606,7.138821172714233,0.0802359419874847
350,-131.00426135363276,7.448860025405883,0.03545878753066063
351,-130.01077279614273,7.800678825378418,0.09139941660687327
352,-129.54645103345553,7.635951232910156,0.07865022895857691
353,-129.97941112873357,6.900537395477295,0.04324016813188791
354,-130.75718435570002,7.967466259002686,0.06703249961137772
355,-130.1261038128371,9.924097919464112,0.10295457225292921
356,-130.04140595935988,7.1156542778015135,0.06583662880584598
357,-130.81396105855995,6.68356556892395,0.016067305277101696
358,-130.57509465060653,6.272796773910523,0.011168425995856523
359,-130.92318313924923,6.227580404281616,0.07226934770587831
360,-131.4890331152047,6.131740522384644,0.06232961574569344
361,-130.6050445044521,6.570446014404297,0.03987553920596838
362,-131.01986118000784,4.3021797180175785,0.08471758142113686
363,-131.76927612427053,5.480935907363891,0.0398252482060343
364,-132.28254580954876,8.92962589263916,0.039822789886966345
365,-133.89272767571435,4.925163269042969,0.02046939234714955
366,-132.05317775001194,6.496975374221802,0.05491957743652165
367,-132.0616839657379,4.315043020248413,0.016669352119788528
368,-131.408074359855,5.200877141952515,0.06125158816576004
369,-131.16701778046664,5.354203224182129,0.01579010405112058
370,-131.89085358718273,8.878378295898438,0.25317283943295477
371,-130.7869166038828,7.17130708694458,0.018235213216394187
372,-130.83406211503907,8.674491214752198,0.02592780813574791
373,-130.77249982737172,7.758878374099732,0.0514837758615613
374,-129.95958429932566,4.826577997207641,0.029845085786655547
375,-130.6348199798912,5.913968086242676,0.08794584861025215
376,-130.04367951599355,8.326309204101562,0.042046722304075954
377,-130.3426457270201,5.628610610961914,0.05706941429525614
378,-129.65344803724952,8.11372356414795,0.03054172042757273
379,-130.5882646876587,5.324946403503418,0.028881791210733355
380,-129.78338256035252,5.5681134223937985,0.029747080290690064
381,-130.17767396142202,6.90057601928711,0.015557726775296033
382,-129.82510734143375,5.869575834274292,0.10772731499746442
383,-130.67887877604701,7.528500270843506,0.017180216358974577
384,-130.87692289805923,3.72733416557312,0.01640239367261529
385,-130.78560769392038,5.738630580902099,0.022345636785030366
386,-130.82590399820924,3.4892481684684755,0.21862899661064147
387,-129.7583711014052,5.748975515365601,0.03011033486109227
388,-130.62344194140334,7.57516393661499,0.04628997095860541
389,-130.25332403621485,6.28951416015625,0.03406762164086104
390,-130.41022988158733,6.4215418815612795,0.05573565177619457
391,-130.9599807557374,5.06614875793457,0.024998696520924568
392,-130.41274771662884,4.478246641159058,0.049578277440741655
393,-130.62597979629186,7.24723539352417,0.02533478131517768
394,-130.1896071117987,5.736367321014404,0.065548500046134
395,-130.4045751567028,6.518120765686035,0.01758560228627175
396,-130.371958533654,3.837049102783203,0.026061358046717942
397,-130.1742487958473,5.462393474578858,0.89202223084867
398,-129.96867198371953,6.558672666549683,0.012300840113312006
399,-130.83503411234233,6.7443243026733395,0.0351192890200764
400,-130.71369858682098,5.72936635017395,0.006553223473019898
401,-130.6858416983995,6.508151721954346,0.01538311312906444
402,-130.4607141036239,5.8781922340393065,0.02207651166245341
403,-130.16701295383007,6.709170484542847,0.05238816877827048
404,-130.41018996804272,3.433477759361267,0.011693284098873847
405,-130.79261958892087,6.372753763198853,0.04075558679178357
406,-130.48210457348915,9.09078869819641,0.024926693388260902
407,-130.95755047091765,6.403567600250244,0.045375525997951624
408,-130.2624013243513,6.349795627593994,0.1081871148198843
409,-130.50026408257773,5.212717318534851,0.008485577476676553
410,-130.3600851388991,6.726041841506958,0.06532355137169361
411,-130.5864502316499,6.074447441101074,0.012918640277348459
412,-130.82578332280053,7.763797950744629,0.011863374069798737
413,-130.63997619990076,6.21891040802002,0.029688119143247604
414,-130.29573473766501,4.082405936717987,0.03426245681475848
415,-129.43718730120932,9.577648830413818,0.037252757046371696
416,-130.62537176767557,7.25631172657013,0.023494894173927604
417,-130.06789542579722,5.687673711776734,0.01757139783585444
418,-129.97310250167345,4.084454584121704,0.004872597171925008
419,-131.6576755596366,5.65934534072876,0.011068986845202744
420,-130.36372199780703,4.415117931365967,0.007900423760293051
421,-130.4146059355944,6.920650386810303,0.05487260040827095
422,-130.2476992513521,5.159334933757782,0.021436835173517466
423,-131.64034092280704,6.884722757339477,0.03526373486965895
424,-131.84762914973706,7.114760208129883,0.07259291633963585
425,-130.99788815536823,8.515418529510498,0.028234113869257272
426,-130.81029817477915,5.231720495223999,0.056490215752273795
427,-132.12817435916318,4.431764411926269,0.05552429473027587
428,-133.98179187770788,6.304837608337403,0.017370576062239705
429,-130.55000092724657,4.421338653564453,0.06089424630627036
430,-130.26126286000354,6.158632755279541,0.03294022483751178
431,-130.02960236809164,7.10055980682373,0.13178283404558896
432,-130.58542013760828,6.238050937652588,0.03504710422712378
433,-129.52745335351938,5.781645631790161,0.02936747674830258
434,-131.06186507515898,6.111898517608642,0.02943156366236508
435,-130.45894798777874,4.190236663818359,0.027554762782528996
436,-130.33611565085553,6.192065954208374,0.0249565904494375
437,-130.56351884218,6.575290584564209,0.07242299467325211
438,-129.77111788216868,8.27006778717041,0.087467369902879
439,-130.83716103250813,6.500234079360962,0.016569450544193388
440,-129.95586103145232,6.819016933441162,0.019179383572191
441,-130.47955023914324,5.782057523727417,0.05524437669664621
442,-130.4620367233552,5.788337934017181,0.08570473995059728
443,-129.67959960151535,6.874494647979736,0.015245962073095143
444,-129.85227644841092,5.204818058013916,0.014621011423878371
445,-130.1368043767948,6.1636412143707275,0.03999449163675308
446,-130.1949839535697,7.480941820144653,0.04437657343223691
447,-130.750540703635,7.09367265701294,0.03028553640469909
448,-129.87010661489492,6.843117904663086,0.038409655238501726
449,-130.1868752716382,9.72533655166626,0.030308339325711132
450,-129.6097111558484,6.617693078517914,0.023393445857800545
451,-130.50901828241317,5.159857368469238,0.02448647115379572
452,-130.09256171302906,5.9141748428344725,0.033949331380426884
453,-130.5568151555931,4.088940286636353,0.1425608467310667
454,-130.88186160223015,6.647382354736328,0.033959263516589996
455,-130.70492706287612,5.835073375701905,0.012448868912179023
456,-130.85094606316443,8.376865828037262,0.12249839873984456
457,-130.47210495839698,4.841788053512573,0.02653760209213942
458,-130.3432974569032,6.166742587089539,0.10296752708964049
459,-130.97500608478754,4.824927616119385,0.017496406845748425
460,-130.4257483615314,7.048357725143433,0.013458323397208006
461,-130.19203048300196,6.850011110305786,0.010877308761700987
462,-130.19942081777728,5.585724115371704,0.03389687547460198
463,-130.1367746425994,4.338720893859863,0.011262559401802718
464,-130.0300990482082,6.016550350189209,0.025677485461346804
465,-131.02233456815034,5.250237846374512,0.03255153046920896
466,-130.54389217327125,5.3560643792152405,0.02239410859765485
467,-130.69746786633885,6.784893751144409,0.019907810678705572
468,-130.70355382386015,6.473944997787475,0.021269974717870354
469,-130.13740092597183,5.158818936347961,0.012805003713583573
470,-130.6473595824388,5.253010416030884,0.012729532714001835
471,-129.5092755556886,5.550812435150147,0.05202173539437353
472,-129.99518102804262,5.027895927429199,0.01564733628183603
473,-130.13244939823363,5.7625532150268555,0.1350831771735102
474,-131.19802099658708,6.434658527374268,0.022789577674120664
475,-130.90361978174613,7.0131267547607425,0.016403756567160598
476,-129.85301858374237,5.456021308898926,0.019000480696558953
477,-130.5168214840401,5.88255672454834,0.04058722527697682
478,-130.80618747508916,4.107823896408081,0.014646268566139042
479,-130.60736683578082,6.89070839881897,0.015432070917449891
480,-130.12221333157456,6.023905897140503,0.06311951149255038
481,-129.66172021895716,6.402873897552491,0.011722611915320157
482,-129.4204943558765,7.018462657928467,0.038432220555841924
483,-130.8023276404767,5.945669794082642,0.018180816620588302
484,-130.4720653187199,4.7116340637207035,0.03330255536129698
485,-131.33805951690456,6.113568878173828,0.05187959875911474
486,-129.87464165405714,8.054832077026367,0.015827884990721942
487,-130.69597932822546,6.495668506622314,0.008238570706453174
488,-130.97071139530172,6.078325366973877,0.1496060624718666
489,-130.15436850602362,5.7634817361831665,0.02944113789126277
490,-130.55153853821383,7.079190921783447,0.016849052091129125
491,-129.92875720738664,4.6271295070648195,0.015446085936855525
492,-129.65096342402816,8.583257484436036,0.038726214226335286
493,-131.06688152402984,7.019504261016846,0.02772345468401909
494,-130.78245913941765,5.683294820785522,0.08515224135480821
495,-130.510704760285,5.67904224395752,0.016539848066167907
496,-129.61152851218708,6.3112551212310795,0.012372569437138737
497,-130.91430043189527,5.36128077507019,0.017764902376802637
498,-129.9532108684733,5.729235160350799,0.019428291381336747
499,-129.861531981533,5.24480972290039,0.019210081687197088
500,-130.07312775286684,5.900476932525635,0.2851267222315073
