reward,length,timestamp
17.0,17,1757604179.1267421
46.0,46,1757604179.159798
66.0,66,1757604179.2081602
127.0,127,1757604179.3002508
94.0,94,1757604179.367485
119.0,119,1757604179.4532602
54.0,54,1757604179.4920232
64.0,64,1757604179.5371993
39.0,39,1757604179.5661862
47.0,47,1757604179.5997741
95.0,95,1757604179.6692762
127.0,127,1757604185.611805
116.0,116,1757604185.6950865
125.0,125,1757604185.7867706
94.0,94,1757604185.852999
224.0,224,1757604186.0169835
150.0,150,1757604186.1283438
16.0,16,1757604186.140095
89.0,89,1757604186.225505
178.0,178,1757604186.4165363
117.0,117,1757604186.5354078
121.0,121,1757604186.6652682
104.0,104,1757604186.7741778
103.0,103,1757604186.8806818
135.0,135,1757604187.0159748
59.0,59,1757604187.0756412
74.0,74,1757604187.1532683
108.0,108,1757604187.2580073
86.0,86,1757604187.341472
164.0,164,1757604189.1146326
234.0,234,1757604189.2875495
210.0,210,1757604189.4435794
112.0,112,1757604189.5261343
156.0,156,1757604189.639322
97.0,97,1757604189.7182987
209.0,209,1757604189.9274516
225.0,225,1757604190.1601346
173.0,173,1757604190.3478649
143.0,143,1757604190.5097024
181.0,181,1757604190.7012236
153.0,153,1757604190.8545163
159.0,159,1757604192.6288338
268.0,268,1757604192.8251362
211.0,211,1757604192.9850397
139.0,139,1757604193.0870473
116.0,116,1757604193.180543
146.0,146,1757604193.3269777
221.0,221,1757604193.537934
109.0,109,1757604193.6525304
161.0,161,1757604193.8068469
167.0,167,1757604193.9688983
143.0,143,1757604194.1093023
233.0,233,1757604195.9934342
267.0,267,1757604196.1907468
121.0,121,1757604196.2811844
500.0,500,1757604196.6750958
45.0,45,1757604196.7261088
160.0,160,1757604196.8928847
220.0,220,1757604197.1179636
500.0,500,1757604197.6391766
198.0,198,1757604197.8503242
179.0,179,1757604199.6553106
359.0,359,1757604199.9179113
271.0,271,1757604200.1141944
393.0,393,1757604200.4948978
500.0,500,1757604200.9941826
184.0,184,1757604201.1814923
253.0,253,1757604203.054565
379.0,379,1757604203.335774
61.0,61,1757604203.3809695
500.0,500,1757604203.797184
500.0,500,1757604204.3002906
461.0,461,1757604204.7900987
348.0,348,1757604206.7269723
149.0,149,1757604206.8354383
500.0,500,1757604207.2305028
500.0,500,1757604207.7533991
500.0,500,1757604208.2709062
500.0,500,1757604210.3153346
500.0,500,1757604210.7014382
500.0,500,1757604211.2049034
500.0,500,1757604211.7247598
500.0,500,1757604213.742233
436.0,436,1757604214.0656087
500.0,500,1757604214.5481224
500.0,500,1757604215.0209763
364.0,364,1757604217.0113206
500.0,500,1757604217.3741126
500.0,500,1757604217.7704844
500.0,500,1757604218.2525816
500.0,500,1757604220.3524039
500.0,500,1757604220.722708
500.0,500,1757604221.104077
500.0,500,1757604221.595797
500.0,500,1757604222.0870225
500.0,500,1757604224.0911405
500.0,500,1757604224.4649189
500.0,500,1757604224.9723234
500.0,500,1757604225.4775739
500.0,500,1757604227.5233612
500.0,500,1757604227.896239
500.0,500,1757604228.395628
500.0,500,1757604228.88372
500.0,500,1757604230.897229
500.0,500,1757604231.263209
500.0,500,1757604231.7098093
500.0,500,1757604232.2185776
500.0,500,1757604234.2503934
500.0,500,1757604234.624495
500.0,500,1757604235.0900743
500.0,500,1757604235.5909607
500.0,500,1757604237.6861513
500.0,500,1757604238.0581207
500.0,500,1757604238.472988
500.0,500,1757604238.9940627
500.0,500,1757604241.3636947
500.0,500,1757604241.8357124
500.0,500,1757604242.3055158
500.0,500,1757604242.7707498
500.0,500,1757604244.8011801
500.0,500,1757604245.1615765
500.0,500,1757604245.5716977
500.0,500,1757604246.0593827
500.0,500,1757604248.1472828
500.0,500,1757604248.5061874
500.0,500,1757604248.8986588
500.0,500,1757604249.3860655
500.0,500,1757604251.4983253
500.0,500,1757604251.8691337
500.0,500,1757604252.2606199
500.0,500,1757604252.7606602
500.0,500,1757604254.8674464
500.0,500,1757604255.2400944
500.0,500,1757604255.6189961
500.0,500,1757604256.1140807
500.0,500,1757604256.5855293
