reward,length,timestamp
184.0,184,1757605291.97037
183.0,183,1757605292.1369917
123.0,123,1757605292.2489684
219.0,219,1757605292.4402306
144.0,144,1757605292.5592566
362.0,362,1757605292.876184
139.0,139,1757605292.999239
144.0,144,1757605293.124816
124.0,124,1757605293.2318354
140.0,140,1757605293.3495326
123.0,123,1757605293.4550223
146.0,146,1757605293.581699
190.0,190,1757605293.7501633
265.0,265,1757605293.98426
249.0,249,1757605294.210623
148.0,148,1757605294.3376465
211.0,211,1757605294.5205133
134.0,134,1757605294.6373124
167.0,167,1757605294.7788894
131.0,131,1757605294.8899257
205.0,205,1757605295.0606759
181.0,181,1757605295.2138398
168.0,168,1757605295.3586173
390.0,390,1757605295.6881065
173.0,173,1757605295.834574
206.0,206,1757605296.014931
227.0,227,1757605296.2131538
149.0,149,1757605296.3403747
165.0,165,1757605296.4784806
477.0,477,1757605296.8843696
246.0,246,1757605297.0896041
236.0,236,1757605297.2861001
152.0,152,1757605297.4420867
143.0,143,1757605297.5732703
136.0,136,1757605297.6904192
191.0,191,1757605297.8599513
125.0,125,1757605297.9764102
264.0,264,1757605298.2258596
232.0,232,1757605298.4474547
110.0,110,1757605298.5531
204.0,204,1757605298.7472274
145.0,145,1757605298.8799725
120.0,120,1757605298.9888113
115.0,115,1757605299.091611
124.0,124,1757605299.2038784
109.0,109,1757605299.300047
147.0,147,1757605299.4474173
145.0,145,1757605299.5978684
167.0,167,1757605299.7605824
162.0,162,1757605299.9040885
109.0,109,1757605300.0055232
170.0,170,1757605300.1622684
156.0,156,1757605300.2989304
166.0,166,1757605300.4466605
147.0,147,1757605300.576798
220.0,220,1757605300.7714505
134.0,134,1757605300.8936353
125.0,125,1757605301.0100808
137.0,137,1757605301.1317098
67.0,67,1757605301.192271
39.0,39,1757605301.229081
46.0,46,1757605301.2707837
121.0,121,1757605301.381702
131.0,131,1757605301.502446
130.0,130,1757605301.6272502
127.0,127,1757605301.756006
132.0,132,1757605301.8713787
32.0,32,1757605301.898241
137.0,137,1757605302.0154274
83.0,83,1757605302.0903618
181.0,181,1757605302.2467632
158.0,158,1757605302.3798258
131.0,131,1757605302.4881
112.0,112,1757605302.5833826
104.0,104,1757605302.677284
108.0,108,1757605302.7726007
170.0,170,1757605302.9200692
132.0,132,1757605303.037767
179.0,179,1757605303.1994534
206.0,206,1757605303.3866475
200.0,200,1757605303.5666485
178.0,178,1757605303.7210283
264.0,264,1757605303.9450748
135.0,135,1757605304.0659015
76.0,76,1757605304.1556175
127.0,127,1757605304.2695
124.0,124,1757605304.3972042
193.0,193,1757605304.572583
205.0,205,1757605304.765593
271.0,271,1757605305.0137007
149.0,149,1757605305.1443813
29.0,29,1757605305.1688323
121.0,121,1757605305.277809
135.0,135,1757605305.3963149
229.0,229,1757605305.5871904
140.0,140,1757605305.7105906
179.0,179,1757605305.8879917
220.0,220,1757605306.1027327
155.0,155,1757605306.2529545
166.0,166,1757605306.4002
116.0,116,1757605306.4997911
129.0,129,1757605306.6166723
108.0,108,1757605306.7076166
64.0,64,1757605306.7614963
152.0,152,1757605306.9005058
349.0,349,1757605307.2089925
204.0,204,1757605307.3981347
178.0,178,1757605307.5565932
313.0,313,1757605307.8363264
219.0,219,1757605308.0579138
161.0,161,1757605308.2083223
177.0,177,1757605308.3664007
142.0,142,1757605308.497743
177.0,177,1757605308.656676
137.0,137,1757605308.785107
216.0,216,1757605308.980097
199.0,199,1757605309.1601093
135.0,135,1757605309.2778127
29.0,29,1757605309.3002944
109.0,109,1757605309.3928206
147.0,147,1757605309.52158
91.0,91,1757605309.5986817
144.0,144,1757605309.7282565
106.0,106,1757605309.8198545
30.0,30,1757605309.8455973
79.0,79,1757605309.914505
66.0,66,1757605309.9710574
30.0,30,1757605309.9958093
14.0,14,1757605310.0079808
27.0,27,1757605310.0292215
69.0,69,1757605310.0865085
18.0,18,1757605310.0997555
34.0,34,1757605310.1278956
47.0,47,1757605310.1702602
26.0,26,1757605310.1920593
21.0,21,1757605310.2089531
97.0,97,1757605310.2910912
76.0,76,1757605310.3595502
29.0,29,1757605310.38219
17.0,17,1757605310.3979373
34.0,34,1757605310.4271762
58.0,58,1757605310.4754822
35.0,35,1757605310.5042758
40.0,40,1757605310.537792
66.0,66,1757605310.5931945
157.0,157,1757605310.7248259
22.0,22,1757605310.742486
53.0,53,1757605310.7881463
99.0,99,1757605310.871375
72.0,72,1757605310.932829
72.0,72,1757605310.994274
17.0,17,1757605311.0116255
20.0,20,1757605311.0291903
82.0,82,1757605311.0965939
18.0,18,1757605311.112035
56.0,56,1757605311.158194
64.0,64,1757605311.2220953
59.0,59,1757605311.2753758
44.0,44,1757605311.313637
15.0,15,1757605311.3272552
105.0,105,1757605311.4198906
32.0,32,1757605311.4501128
111.0,111,1757605311.5601985
117.0,117,1757605311.6592498
85.0,85,1757605311.7321954
61.0,61,1757605311.7881057
66.0,66,1757605311.8509743
165.0,165,1757605312.0007052
163.0,163,1757605312.1521235
74.0,74,1757605312.219865
139.0,139,1757605312.348707
147.0,147,1757605312.4866874
229.0,229,1757605312.6968
123.0,123,1757605312.809876
34.0,34,1757605312.844198
67.0,67,1757605312.910128
102.0,102,1757605313.0084503
120.0,120,1757605313.1255817
172.0,172,1757605313.2967978
126.0,126,1757605313.416371
168.0,168,1757605313.5752351
65.0,65,1757605313.6296747
80.0,80,1757605313.705494
74.0,74,1757605313.7713566
59.0,59,1757605313.8262024
101.0,101,1757605313.9176545
56.0,56,1757605313.9692137
57.0,57,1757605314.0185022
81.0,81,1757605314.0901556
66.0,66,1757605314.1496477
52.0,52,1757605314.2011821
58.0,58,1757605314.2540622
60.0,60,1757605314.3099062
80.0,80,1757605314.3836834
80.0,80,1757605314.455243
26.0,26,1757605314.4811175
43.0,43,1757605314.516274
39.0,39,1757605314.551311
45.0,45,1757605314.5916705
56.0,56,1757605314.643663
53.0,53,1757605314.6927543
54.0,54,1757605314.7430744
82.0,82,1757605314.8208613
63.0,63,1757605314.8815088
49.0,49,1757605314.926222
37.0,37,1757605314.9624693
41.0,41,1757605314.9963558
50.0,50,1757605315.037616
57.0,57,1757605315.0852742
73.0,73,1757605315.148208
27.0,27,1757605315.1713076
66.0,66,1757605315.231785
87.0,87,1757605315.3062167
60.0,60,1757605315.3591895
60.0,60,1757605315.4121003
70.0,70,1757605315.4743109
38.0,38,1757605315.513334
60.0,60,1757605315.5682049
65.0,65,1757605315.6238618
48.0,48,1757605315.6619403
36.0,36,1757605315.6923554
54.0,54,1757605315.7391675
52.0,52,1757605315.783416
50.0,50,1757605315.8272786
52.0,52,1757605315.871136
55.0,55,1757605315.9163666
111.0,111,1757605316.0107625
65.0,65,1757605316.0701451
68.0,68,1757605316.1294208
64.0,64,1757605316.1842916
55.0,55,1757605316.234629
95.0,95,1757605316.3211753
145.0,145,1757605316.445368
122.0,122,1757605316.552487
109.0,109,1757605316.645308
99.0,99,1757605316.7286127
146.0,146,1757605316.8535874
110.0,110,1757605316.9489508
94.0,94,1757605317.031691
71.0,71,1757605317.0962446
69.0,69,1757605317.1579535
55.0,55,1757605317.2067003
62.0,62,1757605317.2596085
68.0,68,1757605317.3186715
46.0,46,1757605317.3581736
32.0,32,1757605317.3858483
41.0,41,1757605317.421017
40.0,40,1757605317.455271
28.0,28,1757605317.4803267
26.0,26,1757605317.5042017
32.0,32,1757605317.5342813
25.0,25,1757605317.556608
15.0,15,1757605317.570324
14.0,14,1757605317.5812497
10.0,10,1757605317.590147
12.0,12,1757605317.6024373
11.0,11,1757605317.6115003
9.0,9,1757605317.6198592
15.0,15,1757605317.6328669
10.0,10,1757605317.6418781
9.0,9,1757605317.649949
9.0,9,1757605317.6558077
11.0,11,1757605317.667264
9.0,9,1757605317.6733348
18.0,18,1757605317.6893883
11.0,11,1757605317.6991618
9.0,9,1757605317.7076828
12.0,12,1757605317.716992
11.0,11,1757605317.728572
12.0,12,1757605317.7375531
8.0,8,1757605317.7452672
9.0,9,1757605317.7509162
9.0,9,1757605317.759759
12.0,12,1757605317.771116
10.0,10,1757605317.780019
13.0,13,1757605317.790532
15.0,15,1757605317.803862
11.0,11,1757605317.8131173
10.0,10,1757605317.8219118
12.0,12,1757605317.833779
12.0,12,1757605317.8427932
11.0,11,1757605317.8519053
9.0,9,1757605317.8598793
12.0,12,1757605317.8712537
9.0,9,1757605317.8768973
10.0,10,1757605317.8862667
12.0,12,1757605317.8979158
14.0,14,1757605317.9101799
11.0,11,1757605317.9187617
12.0,12,1757605317.92871
9.0,9,1757605317.9376435
11.0,11,1757605317.9464347
10.0,10,1757605317.9545128
9.0,9,1757605317.96257
12.0,12,1757605317.9720433
10.0,10,1757605317.98167
12.0,12,1757605317.9941754
11.0,11,1757605318.0042973
9.0,9,1757605318.013195
9.0,9,1757605318.0212727
15.0,15,1757605318.0338938
9.0,9,1757605318.039986
10.0,10,1757605318.0488737
10.0,10,1757605318.058257
10.0,10,1757605318.0671856
9.0,9,1757605318.0756123
12.0,12,1757605318.0869408
10.0,10,1757605318.095601
11.0,11,1757605318.1043842
8.0,8,1757605318.109506
10.0,10,1757605318.1183577
9.0,9,1757605318.1263952
9.0,9,1757605318.1348
9.0,9,1757605318.1434267
10.0,10,1757605318.1525352
10.0,10,1757605318.1608746
10.0,10,1757605318.169764
11.0,11,1757605318.1786282
9.0,9,1757605318.1867664
13.0,13,1757605318.1969514
12.0,12,1757605318.2084692
11.0,11,1757605318.2184072
11.0,11,1757605318.2274508
10.0,10,1757605318.2366505
10.0,10,1757605318.2450428
9.0,9,1757605318.2545357
9.0,9,1757605318.2634792
10.0,10,1757605318.2726083
9.0,9,1757605318.2809043
10.0,10,1757605318.2900727
9.0,9,1757605318.2959137
10.0,10,1757605318.3049068
10.0,10,1757605318.3136494
10.0,10,1757605318.3226404
9.0,9,1757605318.3313413
12.0,12,1757605318.3433394
10.0,10,1757605318.3526387
8.0,8,1757605318.3586226
9.0,9,1757605318.36686
10.0,10,1757605318.3754241
8.0,8,1757605318.3832693
8.0,8,1757605318.3892186
8.0,8,1757605318.3973892
10.0,10,1757605318.4056475
10.0,10,1757605318.414649
9.0,9,1757605318.4225986
10.0,10,1757605318.4314432
9.0,9,1757605318.4369571
10.0,10,1757605318.4452567
9.0,9,1757605318.4536502
9.0,9,1757605318.462274
10.0,10,1757605318.4711382
10.0,10,1757605318.4797394
9.0,9,1757605318.4878953
9.0,9,1757605318.4961169
9.0,9,1757605318.5019639
9.0,9,1757605318.5103698
10.0,10,1757605318.5186007
9.0,9,1757605318.526643
10.0,10,1757605318.534525
10.0,10,1757605318.5430882
9.0,9,1757605318.5511994
9.0,9,1757605318.5596
9.0,9,1757605318.5655878
10.0,10,1757605318.5742521
10.0,10,1757605318.5832002
9.0,9,1757605318.5918355
9.0,9,1757605318.6005206
10.0,10,1757605318.6096046
12.0,12,1757605318.6190195
10.0,10,1757605318.6278682
9.0,9,1757605318.6367717
9.0,9,1757605318.645369
10.0,10,1757605318.6584897
8.0,8,1757605318.672489
10.0,10,1757605318.6839874
10.0,10,1757605318.693237
11.0,11,1757605318.7022977
10.0,10,1757605318.7111824
9.0,9,1757605318.7199733
9.0,9,1757605318.725926
9.0,9,1757605318.734688
9.0,9,1757605318.742822
9.0,9,1757605318.7511897
9.0,9,1757605318.7594802
10.0,10,1757605318.7683601
10.0,10,1757605318.7771158
8.0,8,1757605318.7832863
10.0,10,1757605318.792423
10.0,10,1757605318.8008206
11.0,11,1757605318.8104692
10.0,10,1757605318.8192747
12.0,12,1757605318.8310328
10.0,10,1757605318.8400161
10.0,10,1757605318.8484194
10.0,10,1757605318.8572977
9.0,9,1757605318.8649578
10.0,10,1757605318.8733861
10.0,10,1757605318.8822312
9.0,9,1757605318.8880155
10.0,10,1757605318.89617
10.0,10,1757605318.9051478
10.0,10,1757605318.9140742
9.0,9,1757605318.9223862
11.0,11,1757605318.9312375
9.0,9,1757605318.940032
9.0,9,1757605318.9481878
9.0,9,1757605318.9561932
9.0,9,1757605318.9661584
9.0,9,1757605318.972383
10.0,10,1757605318.980835
10.0,10,1757605318.9892366
9.0,9,1757605318.9973288
9.0,9,1757605319.005398
9.0,9,1757605319.0136201
9.0,9,1757605319.0217226
9.0,9,1757605319.0273435
9.0,9,1757605319.0356858
9.0,9,1757605319.043893
9.0,9,1757605319.0524662
10.0,10,1757605319.0605676
12.0,12,1757605319.0697513
9.0,9,1757605319.078019
11.0,11,1757605319.0876036
12.0,12,1757605319.099382
9.0,9,1757605319.1058052
8.0,8,1757605319.1144443
11.0,11,1757605319.1234827
10.0,10,1757605319.1325288
13.0,13,1757605319.1455646
10.0,10,1757605319.1545348
9.0,9,1757605319.1634548
9.0,9,1757605319.1697145
10.0,10,1757605319.1783326
10.0,10,1757605319.1876798
8.0,8,1757605319.1961267
10.0,10,1757605319.2053852
12.0,12,1757605319.214982
9.0,9,1757605319.2231119
12.0,12,1757605319.2356622
14.0,14,1757605319.2474043
12.0,12,1757605319.2594216
12.0,12,1757605319.270872
10.0,10,1757605319.2798474
11.0,11,1757605319.289061
12.0,12,1757605319.301282
12.0,12,1757605319.3109393
10.0,10,1757605319.3194163
9.0,9,1757605319.3277829
9.0,9,1757605319.3366313
11.0,11,1757605319.3459027
13.0,13,1757605319.359006
20.0,20,1757605319.377437
12.0,12,1757605319.3873043
16.0,16,1757605319.4021966
15.0,15,1757605319.4155817
17.0,17,1757605319.4326172
18.0,18,1757605319.4475863
15.0,15,1757605319.4610338
16.0,16,1757605319.4752185
23.0,23,1757605319.4972491
29.0,29,1757605319.52352
17.0,17,1757605319.537775
28.0,28,1757605319.5637832
32.0,32,1757605319.5893312
47.0,47,1757605319.631021
12.0,12,1757605319.6406283
50.0,50,1757605319.681734
21.0,21,1757605319.6989398
13.0,13,1757605319.7104263
20.0,20,1757605319.726805
11.0,11,1757605319.735616
20.0,20,1757605319.752787
12.0,12,1757605319.7628248
14.0,14,1757605319.776322
15.0,15,1757605319.7904925
23.0,23,1757605319.8127196
11.0,11,1757605319.822222
14.0,14,1757605319.8352807
53.0,53,1757605319.8822813
15.0,15,1757605319.895216
45.0,45,1757605319.9341571
17.0,17,1757605319.9503045
60.0,60,1757605320.0021188
67.0,67,1757605320.0596447
25.0,25,1757605320.0805185
18.0,18,1757605320.0967834
19.0,19,1757605320.112997
84.0,84,1757605320.1842086
12.0,12,1757605320.1965468
20.0,20,1757605320.2139642
70.0,70,1757605320.276229
23.0,23,1757605320.294819
70.0,70,1757605320.3553627
17.0,17,1757605320.3722506
69.0,69,1757605320.4327614
76.0,76,1757605320.49553
18.0,18,1757605320.5093105
75.0,75,1757605320.5738723
29.0,29,1757605320.5984302
78.0,78,1757605320.6644242
72.0,72,1757605320.7252293
91.0,91,1757605320.8016295
94.0,94,1757605320.8866487
68.0,68,1757605320.9487567
46.0,46,1757605320.9868736
86.0,86,1757605321.057629
14.0,14,1757605321.0700262
104.0,104,1757605321.1577108
100.0,100,1757605321.2464356
15.0,15,1757605321.2598398
89.0,89,1757605321.3389213
105.0,105,1757605321.4312139
122.0,122,1757605321.535431
117.0,117,1757605321.636655
90.0,90,1757605321.7148876
133.0,133,1757605321.8321955
13.0,13,1757605321.8451228
129.0,129,1757605321.9574358
97.0,97,1757605322.04468
122.0,122,1757605322.1480958
98.0,98,1757605322.2331858
120.0,120,1757605322.3370166
100.0,100,1757605322.423614
117.0,117,1757605322.5232189
126.0,126,1757605322.6325138
11.0,11,1757605322.6442776
125.0,125,1757605322.7486362
14.0,14,1757605322.7588742
143.0,143,1757605322.8927457
131.0,131,1757605323.0216973
120.0,120,1757605323.1266315
127.0,127,1757605323.23367
15.0,15,1757605323.245787
125.0,125,1757605323.3513956
111.0,111,1757605323.4492621
120.0,120,1757605323.5548193
11.0,11,1757605323.5639472
21.0,21,1757605323.5814006
93.0,93,1757605323.673416
106.0,106,1757605323.7657804
104.0,104,1757605323.855962
96.0,96,1757605323.9406579
15.0,15,1757605323.9534607
121.0,121,1757605324.0540078
105.0,105,1757605324.1422744
104.0,104,1757605324.2354565
128.0,128,1757605324.3766294
108.0,108,1757605324.465672
88.0,88,1757605324.5401394
111.0,111,1757605324.6321418
123.0,123,1757605324.7355933
145.0,145,1757605324.8628411
153.0,153,1757605324.992743
140.0,140,1757605325.1142912
136.0,136,1757605325.2326355
130.0,130,1757605325.3448944
158.0,158,1757605325.4827864
142.0,142,1757605325.6041775
134.0,134,1757605325.7169785
157.0,157,1757605325.8504548
142.0,142,1757605325.9691086
146.0,146,1757605326.0961835
142.0,142,1757605326.2180908
123.0,123,1757605326.317885
123.0,123,1757605326.42357
98.0,98,1757605326.505165
22.0,22,1757605326.5279424
108.0,108,1757605326.6192353
100.0,100,1757605326.7038338
97.0,97,1757605326.792512
119.0,119,1757605326.9073694
14.0,14,1757605326.91794
82.0,82,1757605326.9936447
93.0,93,1757605327.0737264
115.0,115,1757605327.1731675
114.0,114,1757605327.2694175
30.0,30,1757605327.294822
123.0,123,1757605327.4143014
127.0,127,1757605327.5251002
128.0,128,1757605327.6375325
116.0,116,1757605327.7405813
