reward,length,timestamp
30.0,30,1757605329.907757
15.0,15,1757605329.9136457
30.0,30,1757605329.9252164
17.0,17,1757605329.9314532
19.0,19,1757605329.9389267
23.0,23,1757605329.9479198
11.0,11,1757605329.9521916
18.0,18,1757605329.9588869
30.0,30,1757605329.970301
49.0,49,1757605329.9894605
14.0,14,1757605329.995003
14.0,14,1757605330.0007477
52.0,52,1757605330.0196755
28.0,28,1757605330.0294464
45.0,45,1757605330.0457838
38.0,38,1757605330.060472
21.0,21,1757605330.0679555
30.0,30,1757605330.0792232
28.0,28,1757605330.0898438
28.0,28,1757605330.1005774
19.0,19,1757605330.1074817
20.0,20,1757605330.1146278
21.0,21,1757605330.1227124
12.0,12,1757605330.1270573
12.0,12,1757605330.1314292
50.0,50,1757605330.1496494
16.0,16,1757605330.15543
45.0,45,1757605330.172718
18.0,18,1757605330.1795433
44.0,44,1757605330.1956034
95.0,95,1757605330.2309227
36.0,36,1757605330.2440355
23.0,23,1757605330.2537613
21.0,21,1757605330.262205
57.0,57,1757605330.2829049
19.0,19,1757605330.2895648
20.0,20,1757605330.29779
19.0,19,1757605330.3046894
66.0,66,1757605330.3297012
50.0,50,1757605330.3473713
24.0,24,1757605330.3567042
18.0,18,1757605330.3631914
44.0,44,1757605330.3801613
16.0,16,1757605330.386041
16.0,16,1757605331.2892413
27.0,27,1757605331.299482
11.0,11,1757605331.303813
18.0,18,1757605331.3105664
59.0,59,1757605331.3322642
114.0,114,1757605331.3754084
42.0,42,1757605331.3908918
36.0,36,1757605331.4044366
37.0,37,1757605331.4190156
26.0,26,1757605331.4287155
18.0,18,1757605331.4349473
17.0,17,1757605331.4411943
14.0,14,1757605331.446299
49.0,49,1757605331.4637349
15.0,15,1757605331.4694445
12.0,12,1757605331.4738827
72.0,72,1757605331.5024438
42.0,42,1757605331.5189054
75.0,75,1757605331.5459404
47.0,47,1757605331.5642068
27.0,27,1757605331.5752022
24.0,24,1757605331.5843046
53.0,53,1757605331.6042693
44.0,44,1757605331.620403
28.0,28,1757605331.6312377
15.0,15,1757605331.636869
60.0,60,1757605331.660028
37.0,37,1757605331.6748333
96.0,96,1757605331.7111375
43.0,43,1757605331.7269437
25.0,25,1757605331.7362757
50.0,50,1757605331.754227
36.0,36,1757605331.7675207
54.0,54,1757605331.787445
34.0,34,1757605331.8009338
55.0,55,1757605331.8206413
24.0,24,1757605331.829023
24.0,24,1757605331.8365235
43.0,43,1757605331.8499868
14.0,14,1757605331.8543296
43.0,43,1757605331.869313
44.0,44,1757605331.885792
14.0,14,1757605331.8908076
28.0,28,1757605331.9012372
27.0,27,1757605331.9108965
25.0,25,1757605331.9197268
20.0,20,1757605331.9267788
25.0,25,1757605331.934613
13.0,13,1757605331.9387643
49.0,49,1757605331.9554205
53.0,53,1757605331.9777508
27.0,27,1757605331.9910545
24.0,24,1757605332.0020733
26.0,26,1757605332.0127847
26.0,26,1757605332.0269668
19.0,19,1757605332.0378294
60.0,60,1757605332.0633035
50.0,50,1757605333.0011365
72.0,72,1757605333.0291998
80.0,80,1757605333.0602045
92.0,92,1757605333.093277
37.0,37,1757605333.1071365
67.0,67,1757605333.131635
40.0,40,1757605333.1461997
28.0,28,1757605333.1564882
88.0,88,1757605333.1880555
36.0,36,1757605333.2036886
45.0,45,1757605333.223438
45.0,45,1757605333.241171
66.0,66,1757605333.264942
154.0,154,1757605333.3213308
23.0,23,1757605333.3306253
94.0,94,1757605333.3657393
55.0,55,1757605333.3856955
22.0,22,1757605333.3940518
23.0,23,1757605333.4028535
62.0,62,1757605333.4249203
63.0,63,1757605333.4474392
177.0,177,1757605333.5124857
80.0,80,1757605333.5424714
81.0,81,1757605333.5718029
25.0,25,1757605333.5807629
10.0,10,1757605333.584325
55.0,55,1757605333.6040227
57.0,57,1757605333.6252882
50.0,50,1757605333.6433487
40.0,40,1757605333.6581612
44.0,44,1757605333.6738422
11.0,11,1757605333.6779919
27.0,27,1757605333.688447
16.0,16,1757605333.6944609
40.0,40,1757605333.708639
109.0,109,1757605334.6581588
80.0,80,1757605334.6879287
58.0,58,1757605334.7091274
31.0,31,1757605334.7207887
28.0,28,1757605334.731232
121.0,121,1757605334.7766678
26.0,26,1757605334.7867405
147.0,147,1757605334.8414743
138.0,138,1757605334.8959358
133.0,133,1757605334.9472098
61.0,61,1757605334.970467
16.0,16,1757605334.9766283
29.0,29,1757605334.987789
75.0,75,1757605335.0154579
185.0,185,1757605335.0822449
143.0,143,1757605335.135626
116.0,116,1757605335.1837783
115.0,115,1757605335.227832
32.0,32,1757605335.2402837
50.0,50,1757605335.2594306
46.0,46,1757605335.2784305
299.0,299,1757605335.394829
37.0,37,1757605335.408898
80.0,80,1757605336.4436045
135.0,135,1757605336.4937623
106.0,106,1757605336.5370753
78.0,78,1757605336.5682335
153.0,153,1757605336.6284964
204.0,204,1757605336.7098842
55.0,55,1757605336.7314904
140.0,140,1757605336.7854009
189.0,189,1757605336.8589392
266.0,266,1757605336.9592319
144.0,144,1757605337.0139728
112.0,112,1757605337.05634
155.0,155,1757605337.1105797
56.0,56,1757605337.1304014
94.0,94,1757605337.1615613
117.0,117,1757605337.2011573
110.0,110,1757605338.2765384
150.0,150,1757605338.3315425
270.0,270,1757605338.435946
119.0,119,1757605338.482582
338.0,338,1757605338.6056406
168.0,168,1757605338.6609962
286.0,286,1757605338.7651212
54.0,54,1757605338.7850132
96.0,96,1757605338.8217142
170.0,170,1757605338.8868794
293.0,293,1757605338.9946628
187.0,187,1757605340.0295794
275.0,275,1757605340.1405964
265.0,265,1757605340.2445307
177.0,177,1757605340.3134198
250.0,250,1757605340.4133322
188.0,188,1757605340.4856436
235.0,235,1757605340.5747802
264.0,264,1757605340.674883
265.0,265,1757605341.6545653
294.0,294,1757605341.763238
192.0,192,1757605341.835473
431.0,431,1757605341.9987748
258.0,258,1757605342.0952816
288.0,288,1757605342.201526
301.0,301,1757605342.3115451
244.0,244,1757605342.4010563
302.0,302,1757605343.3994355
362.0,362,1757605343.5412447
500.0,500,1757605343.748722
342.0,342,1757605343.8740265
465.0,465,1757605344.0443957
481.0,481,1757605345.1787539
500.0,500,1757605345.373409
238.0,238,1757605345.4661298
500.0,500,1757605345.6578238
500.0,500,1757605346.8535807
390.0,390,1757605347.0099025
500.0,500,1757605347.2082973
500.0,500,1757605347.4069538
288.0,288,1757605347.5165522
500.0,500,1757605348.6397488
500.0,500,1757605348.8291364
500.0,500,1757605349.015063
500.0,500,1757605349.1862612
341.0,341,1757605350.196204
472.0,472,1757605350.3742917
500.0,500,1757605350.5582833
491.0,491,1757605350.7396789
500.0,500,1757605350.915402
500.0,500,1757605352.141297
500.0,500,1757605352.333674
500.0,500,1757605352.5071177
156.0,156,1757605352.5611897
211.0,211,1757605352.6364202
500.0,500,1757605353.7638083
500.0,500,1757605353.9560542
500.0,500,1757605354.1426358
500.0,500,1757605354.3271744
500.0,500,1757605355.4695814
500.0,500,1757605355.6694999
500.0,500,1757605355.872287
500.0,500,1757605356.0592906
500.0,500,1757605357.265757
500.0,500,1757605357.4533691
500.0,500,1757605357.652672
500.0,500,1757605357.8497221
500.0,500,1757605359.0232415
500.0,500,1757605359.2163367
500.0,500,1757605359.3996072
500.0,500,1757605359.5694873
500.0,500,1757605360.7855854
500.0,500,1757605360.974299
500.0,500,1757605361.1742542
500.0,500,1757605361.36053
500.0,500,1757605361.5352693
500.0,500,1757605362.586443
500.0,500,1757605362.7712936
500.0,500,1757605362.952515
500.0,500,1757605363.134485
500.0,500,1757605364.3406804
500.0,500,1757605364.5464258
500.0,500,1757605364.7400084
500.0,500,1757605364.9293325
500.0,500,1757605366.0835862
500.0,500,1757605366.2829633
500.0,500,1757605366.4969568
500.0,500,1757605366.7151642
500.0,500,1757605367.817093
500.0,500,1757605368.0048292
500.0,500,1757605368.191107
500.0,500,1757605368.3726916
500.0,500,1757605369.4438226
500.0,500,1757605369.636939
500.0,500,1757605369.83241
500.0,500,1757605370.0188131
