reward,length,timestamp
120.0,120,1757604144.8710554
107.0,107,1757604145.0510707
20.0,20,1757604145.0842812
105.0,105,1757604145.255694
23.0,23,1757604145.2933805
104.0,104,1757604145.4711611
96.0,96,1757604145.6325922
19.0,19,1757604145.666282
102.0,102,1757604145.8609366
105.0,105,1757604146.0395422
34.0,34,1757604146.0968926
113.0,113,1757604146.2826698
127.0,127,1757604146.5046866
131.0,131,1757604146.724568
114.0,114,1757604146.9164925
105.0,105,1757604147.0905097
114.0,114,1757604147.280578
22.0,22,1757604147.315824
77.0,77,1757604147.4471767
26.0,26,1757604147.4991279
33.0,33,1757604147.5495267
32.0,32,1757604147.603254
104.0,104,1757604147.777579
111.0,111,1757604147.9653556
40.0,40,1757604148.0323417
103.0,103,1757604148.2063534
87.0,87,1757604148.35445
33.0,33,1757604148.407925
79.0,79,1757604148.5387135
103.0,103,1757604148.711545
94.0,94,1757604148.8702197
135.0,135,1757604149.0966818
123.0,123,1757604149.3014638
139.0,139,1757604149.5297334
144.0,144,1757604149.767164
154.0,154,1757604150.0251708
167.0,167,1757604150.3070424
177.0,177,1757604150.598539
173.0,173,1757604150.8872037
161.0,161,1757604151.153528
155.0,155,1757604151.4082484
147.0,147,1757604151.6617105
167.0,167,1757604151.9465024
172.0,172,1757604152.236324
147.0,147,1757604152.4912207
195.0,195,1757604152.8218381
223.0,223,1757604153.190397
234.0,234,1757604153.5726626
191.0,191,1757604153.8981833
269.0,269,1757604154.3549485
326.0,326,1757604154.901432
15.0,15,1757604154.9274073
18.0,18,1757604154.9606164
259.0,259,1757604155.3956654
391.0,391,1757604156.0627985
305.0,305,1757604156.5785587
264.0,264,1757604157.026119
332.0,332,1757604157.5742223
318.0,318,1757604158.1145432
445.0,445,1757604158.8667028
105.0,105,1757604159.0407567
127.0,127,1757604159.2617953
500.0,500,1757604160.106062
500.0,500,1757604160.9467561
500.0,500,1757604161.7973745
500.0,500,1757604162.64392
416.0,416,1757604163.34075
234.0,234,1757604163.7379515
274.0,274,1757604164.2045567
210.0,210,1757604164.59063
255.0,255,1757604165.0280323
199.0,199,1757604165.3672082
213.0,213,1757604165.7118254
232.0,232,1757604166.128539
176.0,176,1757604166.414239
150.0,150,1757604166.6667807
168.0,168,1757604166.9499776
203.0,203,1757604167.3159103
211.0,211,1757604167.6730094
159.0,159,1757604167.9425652
149.0,149,1757604168.1920507
156.0,156,1757604168.4559035
