reward,length,timestamp
41.0,41,1757493581.1817772
42.0,42,1757493581.197991
35.0,35,1757493581.2119122
25.0,25,1757493581.2230034
19.0,19,1757493581.230657
11.0,11,1757493581.2358642
31.0,31,1757493581.2469747
76.0,76,1757493581.2759602
36.0,36,1757493581.2899847
44.0,44,1757493582.7270823
85.0,85,1757493582.7589784
25.0,25,1757493582.7682679
67.0,67,1757493582.7950876
38.0,38,1757493582.8098292
19.0,19,1757493582.8165061
75.0,75,1757493582.846349
63.0,63,1757493582.8718097
13.0,13,1757493582.87673
25.0,25,1757493582.8857024
18.0,18,1757493582.892073
23.0,23,1757493582.9010537
72.0,72,1757493582.9290977
22.0,22,1757493582.9374917
19.0,19,1757493582.9448514
15.0,15,1757493582.9513485
21.0,21,1757493582.959398
55.0,55,1757493582.9796562
17.0,17,1757493582.985746
45.0,45,1757493583.0031364
20.0,20,1757493583.011225
50.0,50,1757493583.0292165
17.0,17,1757493583.0354667
39.0,39,1757493583.0500894
36.0,36,1757493583.064059
54.0,54,1757493583.084981
15.0,15,1757493583.0904787
137.0,137,1757493583.145356
144.0,144,1757493583.2014208
69.0,69,1757493583.2299736
39.0,39,1757493583.244345
29.0,29,1757493583.2575808
9.0,9,1757493583.2606177
37.0,37,1757493583.2751648
115.0,115,1757493583.318916
19.0,19,1757493583.3258903
65.0,65,1757493583.352263
44.0,44,1757493583.3722692
27.0,27,1757493583.3826015
41.0,41,1757493583.3995824
38.0,38,1757493583.414008
20.0,20,1757493583.421392
10.0,10,1757493583.425723
69.0,69,1757493583.4544473
38.0,38,1757493583.4688673
50.0,50,1757493583.4886756
71.0,71,1757493583.516198
103.0,103,1757493584.978843
61.0,61,1757493585.0059664
42.0,42,1757493585.0214756
133.0,133,1757493585.0744324
67.0,67,1757493585.1022093
66.0,66,1757493585.1271193
200.0,200,1757493585.2071037
28.0,28,1757493585.2176433
123.0,123,1757493585.2632182
159.0,159,1757493585.3231866
111.0,111,1757493585.365077
93.0,93,1757493585.4029934
30.0,30,1757493585.4142253
150.0,150,1757493585.4764545
52.0,52,1757493585.4966455
46.0,46,1757493585.5144205
80.0,80,1757493585.5441391
81.0,81,1757493585.5771277
52.0,52,1757493585.5964656
38.0,38,1757493585.6115654
31.0,31,1757493585.623911
109.0,109,1757493585.667492
114.0,114,1757493585.709328
23.0,23,1757493585.7195678
30.0,30,1757493585.7318618
203.0,203,1757493587.2290263
80.0,80,1757493587.2603986
55.0,55,1757493587.2826405
68.0,68,1757493587.3100665
54.0,54,1757493587.3309507
180.0,180,1757493587.4024534
124.0,124,1757493587.4515567
346.0,346,1757493587.587523
73.0,73,1757493587.6160178
27.0,27,1757493587.625812
116.0,116,1757493587.6701167
157.0,157,1757493587.732925
195.0,195,1757493587.809626
51.0,51,1757493587.8287814
225.0,225,1757493587.9174738
36.0,36,1757493587.9312263
96.0,96,1757493589.4203591
129.0,129,1757493589.4728293
233.0,233,1757493589.5658104
305.0,305,1757493589.6955287
97.0,97,1757493589.739488
111.0,111,1757493589.7953198
142.0,142,1757493589.8957715
185.0,185,1757493589.9887471
294.0,294,1757493590.119638
324.0,324,1757493590.2943523
203.0,203,1757493590.40283
280.0,280,1757493592.06557
162.0,162,1757493592.1319895
240.0,240,1757493592.2317848
230.0,230,1757493592.3264513
294.0,294,1757493592.4511805
307.0,307,1757493592.5806932
245.0,245,1757493592.6772735
283.0,283,1757493592.7947745
500.0,500,1757493594.4936612
500.0,500,1757493594.690522
500.0,500,1757493594.8886068
500.0,500,1757493595.0893934
201.0,201,1757493596.2442987
485.0,485,1757493596.438425
175.0,175,1757493596.5096877
285.0,285,1757493596.6176765
177.0,177,1757493596.6912825
500.0,500,1757493596.886
500.0,500,1757493598.100623
499.0,499,1757493598.3068876
179.0,179,1757493598.3761275
500.0,500,1757493598.570402
193.0,193,1757493598.648621
182.0,182,1757493598.7189558
343.0,343,1757493599.8501453
68.0,68,1757493599.874697
500.0,500,1757493600.0726914
64.0,64,1757493600.0985897
500.0,500,1757493600.3054266
500.0,500,1757493600.510268
500.0,500,1757493601.742111
500.0,500,1757493601.9458709
452.0,452,1757493602.1388092
500.0,500,1757493602.348956
500.0,500,1757493603.6674845
500.0,500,1757493603.8708978
500.0,500,1757493604.0720494
500.0,500,1757493604.2705646
500.0,500,1757493604.467763
500.0,500,1757493605.7436624
500.0,500,1757493605.939896
500.0,500,1757493606.1305315
500.0,500,1757493606.3298528
500.0,500,1757493607.6291513
500.0,500,1757493607.8313942
500.0,500,1757493608.0338125
500.0,500,1757493608.230394
500.0,500,1757493609.5718215
500.0,500,1757493609.7699857
500.0,500,1757493609.974816
500.0,500,1757493610.175429
500.0,500,1757493611.4915168
500.0,500,1757493611.6945832
500.0,500,1757493611.8914704
500.0,500,1757493612.093664
500.0,500,1757493613.4109097
500.0,500,1757493613.616444
500.0,500,1757493613.8261602
500.0,500,1757493614.0262322
500.0,500,1757493615.3138263
500.0,500,1757493615.5210001
500.0,500,1757493615.7213416
500.0,500,1757493615.9180365
500.0,500,1757493617.2104487
500.0,500,1757493617.4164374
500.0,500,1757493617.6136289
500.0,500,1757493617.8137536
500.0,500,1757493619.075106
500.0,500,1757493619.2799013
500.0,500,1757493619.475348
500.0,500,1757493619.6734946
500.0,500,1757493620.9368706
500.0,500,1757493621.1366994
500.0,500,1757493621.3306522
500.0,500,1757493621.5234826
500.0,500,1757493623.084004
500.0,500,1757493623.313877
500.0,500,1757493623.513063
500.0,500,1757493623.7073317
500.0,500,1757493625.3413038
500.0,500,1757493625.5394416
500.0,500,1757493625.737052
500.0,500,1757493625.9374897
500.0,500,1757493626.1322641
500.0,500,1757493627.8063624
500.0,500,1757493628.0076191
500.0,500,1757493628.2076063
500.0,500,1757493628.4041958
