reward,length,timestamp
-133.70285,200,1757494962.303072
-128.40364,200,1757494965.2873151
-234.48141,200,1757494968.2527401
-129.55707,200,1757494971.2371397
-123.87792,200,1757494974.2407002
-121.505424,200,1757494977.237193
-234.82079,200,1757494980.2315977
-242.07838,200,1757494983.1859994
-232.1463,200,1757494986.1828825
-116.92444,200,1757494989.084097
-133.89703,200,1757494992.017983
-5.1068115,200,1757494995.0517783
-122.53208,200,1757494998.0020719
-134.24219,200,1757495001.2045465
-124.05353,200,1757495004.1302788
-241.22095,200,1757495007.1275895
-132.56915,200,1757495010.0297751
-126.57501,200,1757495012.9476159
-120.30348,200,1757495016.284207
-3.8825734,200,1757495019.2375896
-122.837296,200,1757495022.1901114
-122.50855,200,1757495025.241809
-232.58678,200,1757495028.2299118
-5.0900373,200,1757495031.2029402
-2.4255636,200,1757495034.165654
-118.83283,200,1757495037.2263057
-119.26854,200,1757495040.5945702
-126.32242,200,1757495043.8490674
-130.96223,200,1757495046.9932833
-243.27792,200,1757495049.981884
-123.72661,200,1757495053.3018665
-244.18108,200,1757495056.3457024
-119.54068,200,1757495059.4653661
-116.72415,200,1757495062.4230134
-115.42546,200,1757495065.4364977
-1.5910885,200,1757495068.3734844
-115.42034,200,1757495071.291788
-1.5193514,200,1757495074.2423053
-243.70195,200,1757495077.3004887
-117.86701,200,1757495080.3030546
-121.688835,200,1757495083.2776802
-124.78433,200,1757495086.4099205
-0.41207892,200,1757495089.410726
-124.28664,200,1757495092.48975
-1.2992057,200,1757495095.4700637
-126.0908,200,1757495098.8670666
-121.8319,200,1757495101.966318
-1.2810345,200,1757495105.0119686
-125.62774,200,1757495108.0926425
-130.37926,200,1757495111.1595497
-1.7151906,200,1757495114.127012
-244.19766,200,1757495117.3607435
